State,polygon,long,lat
Northern Territory,63,131.4028473,-11.5888395
Northern Territory,63,131.3791351,-11.5920391
Northern Territory,63,131.3568268,-11.639039
Northern Territory,63,131.3410339,-11.6595287
Northern Territory,63,131.3307343,-11.6836491
Northern Territory,63,131.2970123,-11.7177286
Northern Territory,63,131.279602,-11.7395592
Northern Territory,63,131.2646179,-11.732149100000001
Northern Territory,63,131.2443848,-11.7404985
Northern Territory,63,131.2310486,-11.7532291
Northern Territory,63,131.2001038,-11.7718992
Northern Territory,63,131.1819,-11.791749
Northern Territory,63,131.1439819,-11.8068094
Northern Territory,63,131.1079864,-11.8292294
Northern Territory,63,131.0819092,-11.8362093
Northern Territory,63,131.0475006,-11.8817892
Northern Territory,63,131.027771,-11.8817997
Northern Territory,63,130.9989624,-11.9047995
Northern Territory,63,130.9764404,-11.9331493
Northern Territory,63,130.9619141,-11.9397192
Northern Territory,63,130.943573,-11.9367895
Northern Territory,63,130.9217834,-11.901
Northern Territory,63,130.8622894,-11.8546505
Northern Territory,63,130.8529053,-11.8502207
Northern Territory,63,130.8264008,-11.8498411
Northern Territory,63,130.8030243,-11.8451815
Northern Territory,63,130.7802124,-11.8321819
Northern Territory,63,130.7579651,-11.8242321
Northern Territory,63,130.7249603,-11.8026733
Northern Territory,63,130.6863403,-11.7964439
Northern Territory,63,130.6779327,-11.7858839
Northern Territory,63,130.6719971,-11.7627945
Northern Territory,63,130.6411438,-11.7475653
Northern Territory,63,130.6352692,-11.735775
Northern Territory,63,130.6182556,-11.7222157
Northern Territory,63,130.5975494,-11.717226
Northern Territory,63,130.593399,-11.7043161
Northern Territory,63,130.5794525,-11.6970968
Northern Territory,63,130.5577087,-11.6752567
Northern Territory,63,130.5406494,-11.6723175
Northern Territory,63,130.5325623,-11.6801672
Northern Territory,63,130.5115509,-11.6702986
Northern Territory,63,130.49263,-11.6549282
Northern Territory,63,130.4764709,-11.6206293
Northern Territory,63,130.4783325,-11.5929394
Northern Territory,63,130.4924622,-11.563858
Northern Territory,63,130.4874878,-11.5494089
Northern Territory,63,130.4621124,-11.5364895
Northern Territory,63,130.4488678,-11.5138102
Northern Territory,63,130.4318695,-11.5025616
Northern Territory,63,130.4339905,-11.4791613
Northern Territory,63,130.4294739,-11.4637022
Northern Territory,63,130.418335,-11.456152
Northern Territory,63,130.4258118,-11.4255123
Northern Territory,63,130.4113617,-11.408186
Northern Territory,63,130.4095001,-11.3672533
Northern Territory,63,130.3897858,-11.3645935
Northern Territory,63,130.3888397,-11.3511438
Northern Territory,63,130.3982544,-11.3181238
Northern Territory,63,130.4091949,-11.3047638
Northern Territory,63,130.3922119,-11.2840147
Northern Territory,63,130.3901215,-11.2747545
Northern Territory,63,130.3700562,-11.2648649
Northern Territory,63,130.3634949,-11.2512045
Northern Territory,63,130.372406,-11.1917458
Northern Territory,63,130.3725891,-11.1709557
Northern Territory,63,130.4028015,-11.1668148
Northern Territory,63,130.4431,-11.2042246
Northern Territory,63,130.4752808,-11.247304
Northern Territory,63,130.5011902,-11.2714129
Northern Territory,63,130.5306397,-11.2849131
Northern Territory,63,130.5433655,-11.2833128
Northern Territory,63,130.5518494,-11.2667627
Northern Territory,63,130.5755463,-11.2825222
Northern Territory,63,130.5948486,-11.2892113
Northern Territory,63,130.603775,-11.320571
Northern Territory,63,130.5820923,-11.3418913
Northern Territory,63,130.5668793,-11.3406515
Northern Territory,63,130.5542297,-11.3629313
Northern Territory,63,130.556488,-11.3831711
Northern Territory,63,130.5682983,-11.3976107
Northern Territory,63,130.5813294,-11.4024401
Northern Territory,63,130.6002197,-11.3871002
Northern Territory,63,130.6192169,-11.3875704
Northern Territory,63,130.6416779,-11.3692999
Northern Territory,63,130.6410828,-11.3563099
Northern Territory,63,130.65847779999999,-11.3414002
Northern Territory,63,130.6615601,-11.3925991
Northern Territory,63,130.6573486,-11.4006491
Northern Territory,63,130.6808777,-11.4272814
Northern Territory,63,130.6844788,-11.4434776
Northern Territory,63,130.6996155,-11.4554472
Northern Territory,63,130.6950836,-11.4668264
Queensland,1,153.4205322,-27.8917732
Queensland,1,153.4234924,-27.873558
Queensland,1,153.4110413,-27.8575668
Queensland,1,153.4092102,-27.8227138
Queensland,1,153.4253845,-27.8090324
Queensland,1,153.4452515,-27.756319
Queensland,1,153.4328003,-27.8260117
Queensland,1,153.4276581,-27.8643704
Queensland,1,153.4205322,-27.8917732
Queensland,2,153.3825989,-27.8400936
Queensland,2,153.3930359,-27.8390427
Queensland,2,153.4017487,-27.8627739
Queensland,2,153.3908539,-27.8749638
Queensland,2,153.3825226,-27.872488
Queensland,2,153.3824158,-27.8597698
Queensland,2,153.3751831,-27.850462
Queensland,2,153.3825989,-27.8400936
Queensland,3,153.3774109,-27.6776371
Queensland,3,153.3658142,-27.6698856
Queensland,3,153.3709564,-27.646059
Queensland,3,153.4013519,-27.6446781
Queensland,3,153.3883209,-27.6585789
Queensland,3,153.3950501,-27.6918011
Queensland,3,153.3903503,-27.7043686
Queensland,3,153.3849182,-27.7093277
Queensland,3,153.3741913,-27.7065449
Queensland,3,153.3690338,-27.7030811
Queensland,3,153.3653717,-27.6960678
Queensland,3,153.3774109,-27.6776371
Queensland,4,153.3816528,-27.8034229
Queensland,4,153.4064484,-27.7829685
Queensland,4,153.4074402,-27.8046455
Queensland,4,153.3945465,-27.8187771
Queensland,4,153.3769531,-27.8179417
Queensland,4,153.3816528,-27.8034229
Queensland,5,153.3608551,-27.6089191
Queensland,5,153.3759918,-27.6192169
Queensland,5,153.3665772,-27.6313
Queensland,5,153.3486023,-27.6227646
Queensland,5,153.3608551,-27.6089191
Queensland,6,153.5465851,-27.4346294
Queensland,6,153.5271912,-27.4615917
Queensland,6,153.5017548,-27.5230751
Queensland,6,153.4730225,-27.6065693
Queensland,6,153.4615478,-27.6557293
Queensland,6,153.4536896,-27.7044773
Queensland,6,153.4540405,-27.7284756
Queensland,6,153.4321594,-27.7281609
Queensland,6,153.4252319,-27.7404365
Queensland,6,153.4115906,-27.7384052
Queensland,6,153.405304,-27.7219811
Queensland,6,153.3931274,-27.7066803
Queensland,6,153.4021454,-27.6923466
Queensland,6,153.396759,-27.6820812
Queensland,6,153.3999023,-27.6614399
Queensland,6,153.4216614,-27.6420536
Queensland,6,153.407074,-27.6110096
Queensland,6,153.4137421,-27.594286
Queensland,6,153.409256,-27.5378609
Queensland,6,153.4127197,-27.5168171
Queensland,6,153.3983917,-27.4964218
Queensland,6,153.4091339,-27.4760094
Queensland,6,153.4230347,-27.4701176
Queensland,6,153.4393768,-27.4132061
Queensland,6,153.4409332,-27.3923321
Queensland,6,153.4539185,-27.387907
Queensland,6,153.4831696,-27.415556
Queensland,6,153.5285339,-27.4259701
Queensland,6,153.5465851,-27.4346294
Queensland,7,153.3379059,-27.4990368
Queensland,7,153.345047,-27.4930782
Queensland,7,153.3708038,-27.4895115
Queensland,7,153.3746338,-27.4984302
Queensland,7,153.351944,-27.5062618
Queensland,7,153.3379059,-27.4990368
Queensland,8,153.2377472,-27.4030075
Queensland,8,153.2233734,-27.3939896
Queensland,8,153.2281342,-27.3785286
Queensland,8,153.2440185,-27.3927078
Queensland,8,153.2377472,-27.4030075
Queensland,9,153.405838,-27.3016338
Queensland,9,153.3976746,-27.2728958
Queensland,9,153.3772125,-27.2356777
Queensland,9,153.3656464,-27.2016277
Queensland,9,153.3722382,-27.1688518
Queensland,9,153.3617249,-27.1343288
Queensland,9,153.3694916,-27.1100864
Queensland,9,153.3672028,-27.0742207
Queensland,9,153.3614044,-27.0610409
Queensland,9,153.3894196,-27.0428734
Queensland,9,153.4121704,-27.0397053
Queensland,9,153.4547424,-27.0237141
Queensland,9,153.4684753,-27.0288372
Queensland,9,153.4451599,-27.0921402
Queensland,9,153.4242249,-27.1723251
Queensland,9,153.4181671,-27.216568
Queensland,9,153.4166107,-27.2610512
Queensland,9,153.4237671,-27.3031158
Queensland,9,153.4344482,-27.3178806
Queensland,9,153.4372253,-27.3417797
Queensland,9,153.430954,-27.3586712
Queensland,9,153.4186401,-27.3550205
Queensland,9,153.421875,-27.3330841
Queensland,9,153.405838,-27.3016338
Queensland,10,153.2699585,-27.3392181
Queensland,10,153.2538757,-27.3506355
Queensland,10,153.2404938,-27.3471451
Queensland,10,153.2354279,-27.3284492
Queensland,10,153.2468109,-27.3207531
Queensland,10,153.2699585,-27.3392181
Queensland,11,153.1470489,-26.9371758
Queensland,11,153.1574097,-26.9729786
Queensland,11,153.1801453,-27.0276146
Queensland,11,153.2066345,-27.073986
Queensland,11,153.1977539,-27.0962849
Queensland,11,153.1669617,-27.0999374
Queensland,11,153.1552429,-27.072134
Queensland,11,153.1345367,-27.0518513
Queensland,11,153.1316528,-27.0359211
Queensland,11,153.0990753,-27.0137768
Queensland,11,153.0909576,-26.9786682
Queensland,11,153.0799408,-26.9671669
Queensland,11,153.0904541,-26.9432774
Queensland,11,153.0751953,-26.920269
Queensland,11,153.0792084,-26.9074783
Queensland,11,153.1025085,-26.8974762
Queensland,11,153.1300354,-26.8739243
Queensland,11,153.1470489,-26.9371758
Queensland,12,151.3368988,-23.7591057
Queensland,12,151.3399811,-23.7808476
Queensland,12,151.350235,-23.7959309
Queensland,12,151.3734741,-23.8123436
Queensland,12,151.3850861,-23.8382797
Queensland,12,151.3922882,-23.8668308
Queensland,12,151.3800659,-23.8804035
Queensland,12,151.3676605,-23.8754444
Queensland,12,151.3630218,-23.8600884
Queensland,12,151.3610077,-23.8248558
Queensland,12,151.3364105,-23.8246727
Queensland,12,151.3360138,-23.8069134
Queensland,12,151.3285065,-23.7960682
Queensland,12,151.3251953,-23.7733402
Queensland,12,151.3368988,-23.7591057
Queensland,13,151.2663879,-23.7795277
Queensland,13,151.245224,-23.7796917
Queensland,13,151.2417908,-23.7904587
Queensland,13,151.2219696,-23.7994385
Queensland,13,151.210556,-23.782547
Queensland,13,151.1981354,-23.7791691
Queensland,13,151.1724396,-23.7440987
Queensland,13,151.1617889,-23.7213192
Queensland,13,151.1421356,-23.6933518
Queensland,13,151.1365967,-23.6777973
Queensland,13,151.1203919,-23.6616497
Queensland,13,151.0969086,-23.6573563
Queensland,13,151.0924683,-23.6469021
Queensland,13,151.0464172,-23.6211529
Queensland,13,151.032547,-23.5704021
Queensland,13,151.0126038,-23.5536728
Queensland,13,150.99441529999999,-23.5155926
Queensland,13,150.9886932,-23.4967613
Queensland,13,150.9794617,-23.4887943
Queensland,13,151.0099945,-23.4764729
Queensland,13,151.0188141,-23.4521427
Queensland,13,151.0430756,-23.4563236
Queensland,13,151.0600433,-23.4490223
Queensland,13,151.0807037,-23.4682217
Queensland,13,151.0721741,-23.4749222
Queensland,13,151.1009064,-23.4884529
Queensland,13,151.1230774,-23.4907017
Queensland,13,151.1583252,-23.510051700000002
Queensland,13,151.199585,-23.5103912
Queensland,13,151.1996155,-23.5322914
Queensland,13,151.217392,-23.5184212
Queensland,13,151.2185516,-23.5034924
Queensland,13,151.2352295,-23.4935818
Queensland,13,151.235611,-23.5308514
Queensland,13,151.22543339999999,-23.5662422
Queensland,13,151.2256165,-23.6094913
Queensland,13,151.2344971,-23.6185818
Queensland,13,151.2393799,-23.6431503
Queensland,13,151.2554321,-23.6630936
Queensland,13,151.2722473,-23.6628628
Queensland,13,151.2865143,-23.6840115
Queensland,13,151.2948303,-23.7149773
Queensland,13,151.301651,-23.7555771
Queensland,13,151.2870941,-23.7673893
Queensland,13,151.2904663,-23.7836494
Queensland,13,151.2825623,-23.7929688
Queensland,13,151.2663879,-23.7795277
Queensland,14,150.8919678,-23.056963
Queensland,14,150.899292,-23.0561447
Queensland,14,150.9112244,-23.0778847
Queensland,14,150.884613,-23.0774231
Queensland,14,150.8919678,-23.056963
Queensland,15,150.9581451,-23.1575012
Queensland,15,150.971405,-23.1522522
Queensland,15,150.9810638,-23.1843262
Queensland,15,150.9351654,-23.1895943
Queensland,15,150.9382324,-23.1733475
Queensland,15,150.9511108,-23.1711922
Queensland,15,150.9581451,-23.1575012
Queensland,16,149.2753906,-20.7863445
Queensland,16,149.2934876,-20.7764358
Queensland,16,149.2954712,-20.7933845
Queensland,16,149.2753906,-20.7863445
Queensland,17,150.422699,-22.292284
Queensland,17,150.4155426,-22.279583
Queensland,17,150.4343262,-22.2676735
Queensland,17,150.4305725,-22.2520943
Queensland,17,150.441803,-22.2309837
Queensland,17,150.4558868,-22.2274838
Queensland,17,150.4628143,-22.2398338
Queensland,17,150.4633789,-22.2592125
Queensland,17,150.431366,-22.2718334
Queensland,17,150.422699,-22.292284
Queensland,18,150.4882202,-22.3430634
Queensland,18,150.4756775,-22.3351841
Queensland,18,150.4859619,-22.3110237
Queensland,18,150.472641,-22.2949238
Queensland,18,150.4693603,-22.2669239
Queensland,18,150.4919281,-22.2645035
Queensland,18,150.4861603,-22.2432747
Queensland,18,150.4958191,-22.2352333
Queensland,18,150.4703522,-22.2211742
Queensland,18,150.4801788,-22.205925
Queensland,18,150.5003815,-22.2118034
Queensland,18,150.5196533,-22.2250328
Queensland,18,150.5245972,-22.2576542
Queensland,18,150.5348816,-22.2754231
Queensland,18,150.5510864,-22.2801514
Queensland,18,150.5546417,-22.2916717
Queensland,18,150.5426483,-22.3021736
Queensland,18,150.540802,-22.3155041
Queensland,18,150.527359,-22.3188839
Queensland,18,150.5101013,-22.3378143
Queensland,18,150.4882202,-22.3430634
Queensland,19,150.3253479,-21.7687454
Queensland,19,150.3115387,-21.7583256
Queensland,19,150.3147888,-21.7393265
Queensland,19,150.3457947,-21.7450657
Queensland,19,150.3465118,-21.7643051
Queensland,19,150.3253479,-21.7687454
Queensland,20,150.2456207,-21.6367264
Queensland,20,150.2896423,-21.6474667
Queensland,20,150.3018646,-21.6654453
Queensland,20,150.2748261,-21.6807175
Queensland,20,150.2420197,-21.6637478
Queensland,20,150.2456207,-21.6367264
Queensland,21,149.6005707,-20.8685722
Queensland,21,149.6047363,-20.8476524
Queensland,21,149.62323,-20.8563023
Queensland,21,149.62612910000001,-20.8687324
Queensland,21,149.6146851,-20.884512
Queensland,21,149.5944061,-20.8842926
Queensland,21,149.6005707,-20.8685722
Queensland,22,149.4253845,-20.9422131
Queensland,22,149.4290772,-20.9328537
Queensland,22,149.4254913,-20.9068031
Queensland,22,149.4525604,-20.9057922
Queensland,22,149.4599152,-20.9144421
Queensland,22,149.4524383,-20.9332428
Queensland,22,149.4253845,-20.9422131
Queensland,23,149.4090118,-20.9225845
Queensland,23,149.3936157,-20.914753
Queensland,23,149.3900452,-20.9018936
Queensland,23,149.4146423,-20.9018135
Queensland,23,149.4090118,-20.9225845
Queensland,24,150.0010681,-22.1101665
Queensland,24,150.0087585,-22.1018772
Queensland,24,150.0227966,-22.1235352
Queensland,24,150.0086975,-22.1280174
Queensland,24,149.9828491,-22.1461468
Queensland,24,149.975296,-22.1588268
Queensland,24,149.9452057,-22.1720467
Queensland,24,149.9332275,-22.1523571
Queensland,24,149.9497376,-22.1347981
Queensland,24,149.969101,-22.1345978
Queensland,24,149.973526,-22.1217079
Queensland,24,150.0010681,-22.1101665
Queensland,25,149.8745422,-22.1272964
Queensland,25,149.8697205,-22.1185474
Queensland,25,149.8834534,-22.0774174
Queensland,25,149.8815918,-22.0679474
Queensland,25,149.9033203,-22.0515976
Queensland,25,149.9103699,-22.059248
Queensland,25,149.9046478,-22.0785675
Queensland,25,149.9223328,-22.1280174
Queensland,25,149.9299927,-22.1337357
Queensland,25,149.920639,-22.1546669
Queensland,25,149.9232941,-22.1759872
Queensland,25,149.9185944,-22.2050076
Queensland,25,149.9026184,-22.2313461
Queensland,25,149.890625,-22.2346764
Queensland,25,149.8680267,-22.2248478
Queensland,25,149.8775787,-22.209177
Queensland,25,149.8616943,-22.1649589
Queensland,25,149.8715515,-22.1467476
Queensland,25,149.8745422,-22.1272964
Queensland,26,150.168747,-22.0041466
Queensland,26,150.1599274,-21.9775658
Queensland,26,150.1770935,-21.9709168
Queensland,26,150.1802673,-21.998436
Queensland,26,150.168747,-22.0041466
